product_name,brands,brands_tags,categories,categories_tags,categories_en,origins,origins_tags,origins_en,countries,countries_tags,countries_en,image_url,image_ingredients_url,image_nutrition_url,energy-kcal_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,cocoa_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/475/110/1664/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dydo détective conan,Dydo,dydo,"en:Beverages, en:Carbonated drinks","en:beverages,en:carbonated-drinks","Beverages,Carbonated drinks",,,,"France,Japan","en:france,en:japan","France,Japan",https://images.openfoodfacts.org/images/products/490/491/006/0740/front_ja.3.400.jpg,https://images.openfoodfacts.org/images/products/490/491/006/0740/ingredients_ja.14.400.jpg,https://images.openfoodfacts.org/images/products/490/491/006/0740/nutrition_ja.11.400.jpg,22.0,0.0,0.0,,,,,,,0.03,0.0,,,,,,,,,5.4,0.02,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/585/703/0100/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/490/585/703/0100/ingredients_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banana,Japan,japan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Tropical fruits, Bananas","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:tropical-fruits,en:bananas","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Tropical fruits,Bananas",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/670/180/2379/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnocchi di Patate,Montebello,montebello,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/785/331/3102/front_en.4.400.jpg,,https://images.openfoodfacts.org/images/products/490/785/331/3102/nutrition_en.3.400.jpg,204.0,0.1,,,,,,,,45.9,,,,,,,,,,4.9,1.4,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コーヒー,,,"Getränke, Kaffeegetränke","en:beverages,en:coffee-drinks","Beverages,Coffee drinks",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/153/4469/front_de.4.400.jpg,,,47.0,0.85,,,,,,,,8.55,,,,,,,,,,1.25,0.12,,0.048,0.0,,,,,,,,,,,,,,,,0.096,,,,,,,,,,,,,,,
Curd,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/160/1307/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/490/801/160/1307/ingredients_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鉄分のむヨーグルト プルーンFe,雪印メグみるく,雪印メグみるく,"en:Dairies, 発酵食品, en:Fermented milk products, ヨーグルト, en:fruits-drink-yogurt","en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:fruits-drink-yogurt","Dairies,Fermented foods,Desserts,Fermented milk products,Dairy desserts,Fermented dairy desserts,Yogurts,Fruits-drink-yogurt",Japan,en:japan,Japan,"Japan,en:japan",en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/162/1633/front_ja.4.400.jpg,https://images.openfoodfacts.org/images/products/490/801/162/1633/ingredients_ja.7.400.jpg,https://images.openfoodfacts.org/images/products/490/801/162/1633/nutrition_ja.10.400.jpg,67.7,0.9,0.52,,,,,,,12.0,12.0,,,,,,0.0,,,3.0,0.1,,0.04,,,,,,,,,,,,0.0631,0.0013,,,,0.1,,0.0036,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/170/3384/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/490/801/170/3384/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/490/801/170/3384/nutrition_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カマンベールチーズ,"よつ葉乳業,Yotsuba","よつ葉乳業,yotsuba","en:Dairies, 発酵食品, en:Fermented milk products, チーズ, en:Cow cheeses, en:Soft cheeses with bloomy rind, カマンベールチーズ","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:soft-cheeses-with-bloomy-rind,en:camemberts","Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Soft cheeses with bloomy rind,Camemberts",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/312/6174/front_ja.9.400.jpg,https://images.openfoodfacts.org/images/products/490/801/312/6174/ingredients_ja.10.400.jpg,https://images.openfoodfacts.org/images/products/490/801/312/6174/nutrition_ja.11.400.jpg,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
よつ葉バター,よつ葉,よつ葉,"en:Dairies, en:Fats, en:Spreads, en:Spreadable fats, en:Animal fats, en:Milkfat, en:Dairy spread, en:Butters, en:Unsalted butters","en:dairies,en:fats,en:spreads,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,en:unsalted-butters","Dairies,Fats,Spreads,Spreadable fats,Animal fats,Milkfat,Dairy spread,Butters,Unsalted butters",,,,Japan,en:japan,Japan,,https://images.openfoodfacts.org/images/products/490/801/314/4239/ingredients_ja.4.400.jpg,,748.0,82.7,,,,,,,,0.6,,,,,,,,,,0.6,0.025,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道十勝おいしい牛乳,よつ葉,よつ葉,"en:Dairies, 乳, en:Pasteurised milks, en:Whole milks, en:Whole pasteurised milks","en:dairies,en:milks,en:pasteurised-milks,en:whole-milks,en:whole-pasteurised-milks","Dairies,Milks,Pasteurised milks,Whole milks,Whole pasteurised milks",Japan,en:japan,Japan,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/317/0856/front_ja.18.400.jpg,https://images.openfoodfacts.org/images/products/490/801/317/0856/ingredients_ja.13.400.jpg,https://images.openfoodfacts.org/images/products/490/801/317/0856/nutrition_ja.16.400.jpg,,4.05,,,,,,,,4.85,,,,,,,,,,3.4,0.1,,0.04,0.0,,,,,,,,,,,,,,,,0.113,,,,,,,,,,,,,,,
酪農牛乳,Rakunoumilk,rakunoumilk,"en:Dairies, 乳, en:Pasteurised milks","en:dairies,en:milks,en:pasteurised-milks","Dairies,Milks,Pasteurised milks",,,,en:Japan,en:japan,Japan,,https://images.openfoodfacts.org/images/products/490/801/401/1332/ingredients_ja.7.400.jpg,https://images.openfoodfacts.org/images/products/490/801/401/1332/nutrition_ja.10.400.jpg,68.5,3.9,,,,,,,,4.95,,,,,,,,,,3.4,0.113,,0.0454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/801/401/7549/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/490/801/401/7549/ingredients_en.5.400.jpg,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yogurt,,,"Dairies, Desserts, Fermented foods, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts","en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","Dairies,Fermented foods,Desserts,Fermented milk products,Dairy desserts,Fermented dairy desserts,Yogurts",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/842/841/6112/front_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/880/911/6716/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/490/880/911/6716/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/490/880/911/6716/nutrition_en.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/103/1923/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/490/941/103/1923/ingredients_en.4.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rich Green Tea,Kirin,kirin,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Green teas","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:green-teas","Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas,Green teas",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/106/9100/front_en.4.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48種の濃い野菜,Kirin,kirin,"Plant-based foods and beverages, Beverages, Plant-based beverages, Vegetable-based foods and beverages, Juices and nectars, Vegetable-based beverages, Vegetable juices","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:juices-and-nectars,en:vegetable-based-beverages,en:vegetable-juices","Plant-based foods and beverages,Beverages,Plant-based beverages,Vegetable-based foods and beverages,Juices and nectars,Vegetable-based beverages,Vegetable juices",Japan,en:japan,Japan,"Japan,en:japan",en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/106/9773/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/490/941/106/9773/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/490/941/106/9773/nutrition_en.31.400.jpg,,0.0,,,,,,,,5.2,4.2,,,,,,1.0,,,1.0,0.095,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropicana,Tropicana,tropicana,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de pomme","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:apple-juices","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Apple juices",,,,en:Japan,en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100％ オレンジ,"Tropicana,トロピカーナ","tropicana,トロピカーナ","en:Plant-based foods and beverages, en:Beverages, en:Plant-based beverages, en:Fruit-based beverages, en:Juices and nectars, en:Fruit juices, en:Orange juices, en:Squeezed juices, en:Squeezed orange juices","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:orange-juices,en:squeezed-juices,en:squeezed-orange-juices","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Orange juices,Squeezed juices,Squeezed orange juices",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/107/3114/front_ja.6.400.jpg,https://images.openfoodfacts.org/images/products/490/941/107/3114/ingredients_ja.7.400.jpg,https://images.openfoodfacts.org/images/products/490/941/107/3114/nutrition_ja.8.400.jpg,47.0,0.0,0.0,,,,,,,10.9,9.39,,,,,,,,,0.0,0.0576,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kirin,kirin,,,,,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/107/4876/front_fr.3.400.jpg,,https://images.openfoodfacts.org/images/products/490/941/107/4876/nutrition_fr.5.400.jpg,22.0,0.0,0.0,,,,,,,12.0,10.0,,,,,,,,,5.5,0.04,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirin Lemon Tea,Kirin,kirin,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Tea-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:tea-based-beverages","Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas,Tea-based beverages",Japan,en:japan,Japan,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/107/6634/front_en.8.400.jpg,,https://images.openfoodfacts.org/images/products/490/941/107/6634/nutrition_en.10.400.jpg,28.0,0.0,0.0,,,,,,,7.0,7.0,,,,,,,,,3.0,0.02,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/107/6979/front_ja.5.400.jpg,https://images.openfoodfacts.org/images/products/490/941/107/6979/ingredients_ja.11.400.jpg,https://images.openfoodfacts.org/images/products/490/941/107/6979/nutrition_ja.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pink Grape Fruit Juice 100%,Tropicana,tropicana,,,,,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/490/941/107/7211/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soda Cola Japonais,Kirin,kirin,"Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light, Sodas au cola sans caféine","en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:colas,en:diet-sodas,en:cola-sodas-without-caffeine","Beverages,Carbonated drinks,Artificially sweetened beverages,Sodas,Diet beverages,Colas,Diet sodas,Cola sodas without caffeine",,,,"France,Japan","en:france,en:japan","France,Japan",https://images.openfoodfacts.org/images/products/490/941/108/4318/front_fr.16.400.jpg,https://images.openfoodfacts.org/images/products/490/941/108/4318/ingredients_fr.7.400.jpg,https://images.openfoodfacts.org/images/products/490/941/108/4318/nutrition_fr.18.400.jpg,32.0,0.0,0.0,,,,,,,7.8,7.6,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONEDAY Latte,Kirin,kirin,"en:Beverages, en:Coffee drinks","en:beverages,en:coffee-drinks","Beverages,Coffee drinks",,,,en:Japan,en:japan,Japan,,https://images.openfoodfacts.org/images/products/490/941/108/8453/ingredients_ja.7.400.jpg,,19.0,0.7,,,,,,,,2.6,2.1,,,,,,,,,0.5,0.1,,0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49212877/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ふぞろいスモークチーズ,株式会社山久,株式会社山久,プロセスチーズ,ja:プロセスチーズ,ja:プロセスチーズ,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/493/184/410/1386/front_ja.4.400.jpg,https://images.openfoodfacts.org/images/products/493/184/410/1386/ingredients_ja.7.400.jpg,https://images.openfoodfacts.org/images/products/493/184/410/1386/nutrition_ja.10.400.jpg,,28.9,,,,,,,,1.4,,,,,,,,,,,4.1,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/493/196/171/3127/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/493/196/171/3127/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/493/196/171/3127/nutrition_en.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カフェオレ,ドトール,ドトール,,,,,,,en:Japan,en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甘栗,村上完熟,村上完熟,"en:Plant-based foods and beverages, en:Plant-based foods, en:Canned foods, en:Canned plant-based foods, en:Nuts and their products, en:Nuts, en:Canned nuts, en:Chestnuts, en:Canned chestnut","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:canned-plant-based-foods,en:nuts-and-their-products,en:nuts,en:canned-nuts,en:chestnuts,en:canned-chestnut","Plant-based foods and beverages,Plant-based foods,Canned foods,Canned plant-based foods,Nuts and their products,Nuts,Canned nuts,Chestnuts,Canned chestnut",,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/493/333/415/1116/front_ja.4.400.jpg,,,177.0,0.8,,,,,,,,41.9,33.8,,,,,,8.1,,,4.5,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plain Yogurt,PrimeONE,primeone,"en:Dairies, 発酵食品, en:Fermented milk products, ヨーグルト","en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","Dairies,Fermented foods,Desserts,Fermented milk products,Dairy desserts,Fermented dairy desserts,Yogurts",,,,en:Japan,en:japan,Japan,,https://images.openfoodfacts.org/images/products/493/558/402/4332/ingredients_ja.7.400.jpg,,65.0,3.7,,,,,,,,4.7,,,,,,,,,,3.2,0.1,,0.04,0.0,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49380811/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/49380811/ingredients_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coolish,Lotte,lotte,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49386288/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/494/008/815/1972/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/494/008/815/1972/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/494/008/815/1972/nutrition_en.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini snack salami,Tradition & Terroir,tradition-terroir,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/494/008/815/3228/front_en.3.400.jpg,,https://images.openfoodfacts.org/images/products/494/008/815/3228/nutrition_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シーチキンニューマイルド,ハゴロモフーズ,ハゴロモフーズ,"en:Seafood, en:Fishes, en:Fatty fishes, en:Tunas, en:Tropical tunas, en:Skipjack tuna, カツオ油漬","en:seafood,en:fishes,en:fatty-fishes,en:tunas,en:tropical-tunas,en:skipjack-tuna,ja:カツオ油漬","Seafood,Fishes,Fatty fishes,Tunas,Tropical tunas,Skipjack tuna,ja:カツオ油漬",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49406559/front_ja.12.400.jpg,https://images.openfoodfacts.org/images/products/49406559/ingredients_ja.13.400.jpg,https://images.openfoodfacts.org/images/products/49406559/nutrition_ja.15.400.jpg,297.0,25.1,,,,,,,,0.143,,,,,,,,,,17.6,0.925,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pudding,Morinaga,morinaga,"Desserts, Puddings","en:desserts,en:puddings","Desserts,Puddings",Japan,en:japan,Japan,"Japan,en:japan",en:japan,Japan,https://images.openfoodfacts.org/images/products/49410150/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/49410150/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/49410150/nutrition_en.10.400.jpg,134.0,4.71,,,,,,,,18.3,,,,,,,,,,4.64,0.157,,0.0629,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yaokin,yaokin,"Snacks, Salty snacks, Appetizers, Crackers","en:snacks,en:salty-snacks,en:appetizers,en:crackers","Snacks,Salty snacks,Appetizers,Crackers",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49415728/front_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan Snack Umaibou Corn Potage Taste Good Stick 30 Ber,,,"Imbiss, Salzige Snacks, Süßer Snack, Süßwaren, Riegel","en:snacks,en:salty-snacks,en:sweet-snacks,en:confectioneries,en:bars","Snacks,Salty snacks,Sweet snacks,Confectioneries,Bars",,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49415780/front_ja.14.400.jpg,https://images.openfoodfacts.org/images/products/49415780/ingredients_en.8.400.jpg,,43.0,2.7,,,,,,,,4.3,,,,,,,,,,0.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/494/235/502/4095/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有機　天津あまぐり,神戸物産,神戸物産,,,,,,,en:Japan,en:japan,Japan,,,,222.0,4.9,0.9,,,,,,,48.51,,,,,,,,,,4.9,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,,https://images.openfoodfacts.org/images/products/494/235/510/0003/ingredients_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tortilla chips,gyomusuper,gyomusuper,,,,,,,en:Japan,en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pizza margherita,",",,,,,,,,"en:Japan,",en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"en:Japan,",en:japan,Japan,,,https://images.openfoodfacts.org/images/products/494/235/514/5776/nutrition_zh.9.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta funghi,Guppy Super,guppy-super,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes sèches, Pâtes sèches aromatisées et colorées","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:flavored-and-colored-dry-pastas","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pastas,Flavored and colored dry pastas",Germany,en:germany,Germany,"France,Japan","en:france,en:japan","France,Japan",https://images.openfoodfacts.org/images/products/494/235/515/4556/front_fr.9.400.jpg,https://images.openfoodfacts.org/images/products/494/235/515/4556/ingredients_fr.20.400.jpg,https://images.openfoodfacts.org/images/products/494/235/515/4556/nutrition_fr.11.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/494/235/515/7090/front_ja.4.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
えびピラフ,株式会社ニチレイフーズ,株式会社ニチレイフーズ,,,,,,,en:Japan,en:japan,Japan,,,,159.0,2.3,,,,,,,,31.1,,,,,,,,,,3.4,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レモン＆クリームチーズクッキー,東京ミルクチーズ工場,東京ミルクチーズ工場,焼菓子,ja:焼菓子,ja:焼菓子,,,,en:Japan,en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
クリームチーズ,雪印,雪印,"en:Dairies, 発酵食品, en:Fermented milk products, チーズ","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Dairies,Fermented foods,Fermented milk products,Cheeses",,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/49453225/front_ja.7.400.jpg,https://images.openfoodfacts.org/images/products/49453225/ingredients_ja.10.400.jpg,https://images.openfoodfacts.org/images/products/49453225/nutrition_ja.13.400.jpg,338.0,32.6,,,,,,,,3.4,,,,,,,,,,7.7,0.69,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Japan,en:japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mintia,Asahi,asahi,,,,,,,en:Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/494/684/250/1908/front_en.8.400.jpg,,https://images.openfoodfacts.org/images/products/494/684/250/1908/nutrition_en.10.400.jpg,117.0,5.6,0.0,,,,,,,15.5,0.0,,,,,,0.0,,,1.3,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mintia Breath Mint,Asahi,asahi,,,,,,,Japan,en:japan,Japan,https://images.openfoodfacts.org/images/products/494/684/250/5975/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/494/684/250/5975/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/494/684/250/5975/nutrition_en.7.400.jpg,22.0,0.3,0.2,,,,,,,6.7,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
クリーム玄米ブラン カカオ,Asahi,asahi,"サプリメント, en:Bodybuilding supplements, en:Protein bars","en:dietary-supplements,en:bodybuilding-supplements,en:protein-bars","Dietary supplements,Bodybuilding supplements,Protein bars",,,,Japan,en:japan,Japan,,,,492.0,26.1,,,,,,,,53.9,47.2,,,,,,6.67,,,13.9,0.667,,0.267,0.0,0.000139,,1.47e-06,0.00389,,,0.000389,0.0005,0.00444,0.000361,8.61e-05,8.89e-07,,,,0.631,,0.00639,0.128,,,,,,,,,,,,
