product_name,brands,brands_tags,categories,categories_tags,categories_en,origins,origins_tags,origins_en,countries,countries_tags,countries_en,image_url,image_ingredients_url,image_nutrition_url,energy-kcal_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,cocoa_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
Creamy peanut butter,Jif,jif,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Produits à tartiner, Pâtes à tartiner végétales, Purées d'oléagineux, Beurres de légumineuses, Beurres de cacahuètes","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:peanut-butters","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Plant-based spreads,Oilseed purees,Legume butters,Peanut butters",,,,"France,Thailand","en:france,en:thailand","France,Thailand",https://images.openfoodfacts.org/images/products/005/150/024/1912/front_fr.7.400.jpg,https://images.openfoodfacts.org/images/products/005/150/024/1912/ingredients_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/005/150/024/1912/nutrition_fr.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/005/210/000/7380/front_th.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccormick Black Peppercorn Grinder Shaker,McCormick,mccormick,Peppercorn grinders,fr:peppercorn-grinders,fr:peppercorn-grinders,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/005/210/002/3571/front_fr.9.400.jpg,https://images.openfoodfacts.org/images/products/005/210/002/3571/ingredients_fr.11.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kellogg's [no image],,,,,,,,,Thailand,en:thailand,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organic optimum power blueberry cinnamon flax,"Nature's Path Organic,Nature's Path","nature-s-path-organic,nature-s-path","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products",,,,"Thailand,United States","en:thailand,en:united-states","Thailand,United States",https://images.openfoodfacts.org/images/products/005/844/977/7007/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/005/844/977/7007/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/005/844/977/7007/nutrition_en.10.400.jpg,364.0,5.45,0.0,,,,,0.0,0.0,69.09,16.36,,,,,,16.4,,,16.36,1.045,,0.418,,0.0,,,,,0.0022,,,,,,,,,,0.036,,0.00491,,,,,,,,,,,,,
มาร์ค แอนด์ สเปนเซอร์,"Marks & Spencer,มาร์คแอนด์สเปนเซอร์","marks-spencer,มาร์คแอนด์สเปนเซอร์","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, กลุ่มผลิตภัณฑ์ขนมปัง, en:Special breads, en:Bread Pretzels","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:special-breads,en:bread-pretzels","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Special breads,Bread Pretzels",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/00587730/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/00587730/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/00587730/nutrition_th.10.400.jpg,800.0,43.3,,,,,,,,93.3,73.3,,,,,,,,,13.3,0.125,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish All Butter Shortbread Assortment,Marks & Spencer,marks-spencer,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Shortbread cookies, Shortbread, Shortbread Assortment","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:shortbread-cookies,en:shortbread,en:shortbread-assortment","Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Shortbread cookies,Shortbread,Shortbread-assortment",,,,"France,Thailand","en:france,en:thailand","France,Thailand",https://images.openfoodfacts.org/images/products/00672580/front_en.34.400.jpg,https://images.openfoodfacts.org/images/products/00672580/ingredients_en.19.400.jpg,https://images.openfoodfacts.org/images/products/00672580/nutrition_en.22.400.jpg,522.0,29.2,18.0,,,,,,,57.5,16.6,,,,,,0.0,,,5.9,0.68,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลูกพรุน,"ซันสวีท,sunsweet","ซันสวีท,sunsweet","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, en:Fruits based foods, ผลิตภัณฑ์จากพืช, อาหารแห้ง, en:Dried plant-based foods, ผลไม้แห้ง","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:vegetables-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Vegetables based foods,Dried products,Dried plant-based foods,Dried fruits",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/007/045/002/1955/front_th.15.400.jpg,https://images.openfoodfacts.org/images/products/007/045/002/1955/ingredients_th.20.400.jpg,https://images.openfoodfacts.org/images/products/007/045/002/1955/nutrition_th.18.400.jpg,245.0,2.5,0.0,,,,,,,62.5,30.0,,,,,,7.5,,,2.5,0.0312,,0.0125,,,,,,,,,,,,,,,0.725,,,,,,,,,,,,,,,,,
Multigrain Puffins Cereal,Barbaras,barbaras,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains",,,,"United States,en:thailand","en:thailand,en:united-states","Thailand,United States",https://images.openfoodfacts.org/images/products/007/061/700/6283/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/007/061/700/6283/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/007/061/700/6283/nutrition_en.7.400.jpg,325.0,1.25,0.0,,,,,0.0,0.0,82.5,17.5,,,,,,10.0,5.0,5.0,7.5,0.6675,,0.267,,0.0,,8.325e-06,,,0.05,,,,,,,,0.225,,0.75,,0.002,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/007/157/001/2786/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sea Salt & Cracked Black Pepper Hand Cooked Crisps,Marks & Spencer,marks-spencer,,,,,,,"ประเทศฝรั่งเศส,en:thailand","en:france,en:thailand","France,Thailand",https://images.openfoodfacts.org/images/products/00722834/front_fr.16.400.jpg,https://images.openfoodfacts.org/images/products/00722834/ingredients_fr.10.400.jpg,https://images.openfoodfacts.org/images/products/00722834/nutrition_fr.7.400.jpg,529.0,30.9,3.1,,,,,,,55.3,0.6,,,,,,4.2,,,5.3,1.125,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Released Vitamin C 500mg,,,,,,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/007/431/204/7503/front_fr.3.400.jpg,,https://images.openfoodfacts.org/images/products/007/431/204/7503/nutrition_fr.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jam Sandwich Creams,Marks & Spencerมาร์คแอนด์สเปนเซอร์,marks-spencerมาร์คแอนด์สเปนเซอร์,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, en:Biscuits et gâteaux, en:Biscuits fourrés, en:Snacks sucrés","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:biscuits-et-gateaux,en:biscuits-fourres,en:snacks-sucres","Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Biscuits-et-gateaux,Biscuits-fourres,Snacks-sucres",,,,"France,Thailand","en:france,en:thailand","France,Thailand",https://images.openfoodfacts.org/images/products/00744706/front_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/00744706/ingredients_en.17.400.jpg,https://images.openfoodfacts.org/images/products/00744706/nutrition_en.18.400.jpg,488.0,22.4,11.6,,,,,,,65.9,33.6,,,,,,,,,4.8,0.41,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
คริสปี้ ทิน,"Kavli,คาวรี","kavli,คาวรี",en:Whole Grain,en:whole-grain,Whole-grain,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/007/447/207/5910/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/007/447/207/5910/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/007/447/207/5910/nutrition_th.10.400.jpg,334.0,2.0,0.3,,,,,,,64.0,4.0,,,,,,12.0,,,9.0,0.0005,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wheaten crackers,"Marks & Spencer,มาร์คแอนด์สเปนเซอร์","marks-spencer,มาร์คแอนด์สเปนเซอร์","Snacks, Salty snacks, Appetizers, Crackers","en:snacks,en:salty-snacks,en:appetizers,en:crackers","Snacks,Salty snacks,Appetizers,Crackers",,,,"France,Thailand,United Kingdom","en:france,en:thailand,en:united-kingdom","France,Thailand,United Kingdom",https://images.openfoodfacts.org/images/products/00745062/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00745062/ingredients_en.14.400.jpg,https://images.openfoodfacts.org/images/products/00745062/nutrition_en.22.400.jpg,470.0,20.6,13.6,,,,,,,57.8,7.7,,,,,,5.9,,,10.4,1.9,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pik nik real potato crisps,,,,,,,,,Thailand,en:thailand,Thailand,,,https://images.openfoodfacts.org/images/products/007/492/340/8731/nutrition_en.5.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double devon toffees,"Marks & Spencer, Marks And Spencer","marks-spencer,marks-and-spencer",,,,,,,"France,Thailand","en:france,en:thailand","France,Thailand",https://images.openfoodfacts.org/images/products/00785624/front_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/00785624/ingredients_fr.7.400.jpg,https://images.openfoodfacts.org/images/products/00785624/nutrition_fr.9.400.jpg,481.0,21.7,10.8,,,,,,,69.4,51.3,,,,,,,,,1.8,0.8,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ขนมปังกรอบผสมลูกเกด - 100 g,"Khong guan,คงหงวน","khong-guan,คงหงวน","ขนม-ของว่าง, en:Sweet snacks, ขนมปังกรอบและเค๊ก, บิสกิต","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits","Snacks,Sweet snacks,Biscuits and cakes,Biscuits",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/008/450/180/2714/front_th.10.400.jpg,https://images.openfoodfacts.org/images/products/008/450/180/2714/ingredients_th.16.400.jpg,https://images.openfoodfacts.org/images/products/008/450/180/2714/nutrition_th.12.400.jpg,419.0,12.9,0.0,,,,,,,71.0,32.3,,,,,,0.0,,,6.45,0.685,,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fried garlic,Cock Brand,cock-brand,"Plant-based foods and beverages,Plant-based foods,Condiments,Fruits and vegetables based foods,Culinary plants,Vegetables based foods,Garlic and their products,Garlic,Fried foods","en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:garlic-and-their-products,en:garlic,en:fried-foods","Plant-based foods and beverages,Plant-based foods,Condiments,Fruits and vegetables based foods,Culinary plants,Vegetables based foods,Garlic and their products,Garlic,Fried foods",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/008/490/900/6660/front_nb.26.400.jpg,https://images.openfoodfacts.org/images/products/008/490/900/6660/ingredients_nb.18.400.jpg,https://images.openfoodfacts.org/images/products/008/490/900/6660/nutrition_nb.28.400.jpg,510.0,28.0,15.1,,,,,,,54.3,3.9,,,,,,,,,0.41,0.23175,,0.0927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lychee i sirup,Chef's Choice,chef-s-choice,"Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Canned plant-based foods,Canned fruits,Fruits in syrup,Lychees in syrup","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:canned-plant-based-foods,en:canned-fruits,en:fruits-in-syrup,en:lychees-in-syrup","Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Canned plant-based foods,Canned fruits,Fruits in syrup,Lychees in syrup",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/009/385/699/0458/front_nb.9.400.jpg,https://images.openfoodfacts.org/images/products/009/385/699/0458/ingredients_nb.12.400.jpg,https://images.openfoodfacts.org/images/products/009/385/699/0458/nutrition_nb.13.400.jpg,86.0,0.0,0.0,,,,,,,21.0,14.0,,,,,,0.7,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beer Lao Dark Lager,,,"Beverages, Alcoholic beverages, Beers","en:beverages,en:alcoholic-beverages,en:beers","Beverages,Alcoholic beverages,Beers",,,,Thailand,en:thailand,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian dessert chocolate assortment,Marks & Spencer,marks-spencer,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Assortiments de bonbons de chocolat","en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons,en:assorted-chocolate-candies","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Assorted chocolate candies",,,,"France,Thailand","en:france,en:thailand","France,Thailand",https://images.openfoodfacts.org/images/products/00991841/front_fr.7.400.jpg,https://images.openfoodfacts.org/images/products/00991841/ingredients_fr.9.400.jpg,https://images.openfoodfacts.org/images/products/00991841/nutrition_fr.5.400.jpg,538.0,32.0,22.0,,,,,,,54.0,45.0,,,,,,,,,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปลาแมคเคอเรล,"Tops,ท็อปส์","tops,ท็อปส์","Mackerel,Tomato Sauce","en:seafood,en:condiments,en:fishes,en:fatty-fishes,en:sauces,en:mackerels,en:tomato-sauces,en:mackerel","Seafood,Condiments,Fishes,Fatty fishes,Sauces,Mackerels,Tomato sauces,Mackerel",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/01151747/front_th.6.400.jpg,https://images.openfoodfacts.org/images/products/01151747/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/01151747/nutrition_th.11.400.jpg,89.7,2.56,1.28,,,,,,,5.13,2.56,,,,,,1.28,,,11.5,1.35,,0.538,,0.0,,,,,,0.0,0.0,,,,,,,,0.321,,0.000923,,,,,,,,,,,,,
HIGH PROTEIN ICED COFFEE Herbalife,Herbalife,herbalife,"Groceries,Dietary supplements,Bodybuilding supplements,Supplement","en:groceries,en:dietary-supplements,en:bodybuilding-supplements,en:supplement","Groceries,Dietary supplements,Bodybuilding supplements,Supplement",mondo,mondo,Mondo,"France,Italy,Spain,United Kingdom,United States,Argentina - Español,Armenia - Pyсский,Aruba - Español,Asia Pacific,Australia - English,Austria - Deutsch,Azerbaijan - Русский,Belarus - Pyсский,Belgium - Français,Belgium - Nederlands,Bolivia - Español,Bosnia i Hercegovina - Bosnian,Botswana - English,Brazil - Português,Bulgaria - български,Cambodia - English,Cambodia - ភាសាខ្មែរ,Canada - English,Canada - Français,Chile - Español,China - 中文,Colombia - Español,Costa Rica - Español,Croatia - Hrvatski,Cyprus - Ελληνικά,Czech Republic - Čeština,Denmark - Dansk,Ecuador - Español,El Salvador - Español,Estonia - Eesti,Europe,Finland - Suomi,France - Français,Georgia - ქართული,Germany - Deutsch,Ghana - English,Greece - Ελληνικά,Guatemala - Español,Honduras - Español,Hong Kong - 粵語,Hungary - Magyar,Iceland - Íslenska,India - English,Indonesia - Bahasa Indonesia,Ireland - English,Israel - עברית,Italy - Italiano,Jamaica - English,Japan - 日本語,Kazakhstan - Pyсский,Korea - 한국어,Kyrgyzstan - Русский,Latvia - Latviešu,Lebanon - English,Lesotho - English,Lithuania - lietuvių,Macau - 中文,Malaysia - Bahasa Melayu,Malaysia - English,Malaysia - 中文,Mexico - Español,Middle East & Africa,Moldova - Român,Mongolia - Монгол хэл,Namibia - English,Netherlands - Nederlands,New Zealand - English,Nicaragua - Español,North Macedonia - македонски јазик,Norway - Norsk,Panamá - Español,Paraguay - Español,Perú - Español,Philippines - English,Poland - Polski,Portugal - Português,Puerto Rico - Español,República Dominicana - Español,Romania - Română,Russia - Русский,Serbia - Srpski,Singapore - English,Slovak Republic - Slovenčina,Slovenia - Slovene,South Africa -English,Spain - Español,Swaziland - English,Sweden - Svenska,Switzerland - Deutsch,Switzerland - Français,Taiwan - 中文,Thailand - ไทย,Trinidad & Tobago - English,Turkey - Türkçe,Ukraine - Yкраї́нська,United Kingdom - English,United States - English,United States - Español,Uruguay - Español,Venezuela - Español,Vietnam - Tiếng Việt,Zambia - English","en:france,en:italy,en:spain,en:united-kingdom,en:united-states,en:argentina-espanol,en:armenia-pyсский,en:aruba-espanol,en:asia-pacific,en:australia-english,en:austria-deutsch,en:azerbaijan-русский,en:belarus-pyсский,en:belgium-francais,en:belgium-nederlands,en:bolivia-espanol,en:bosnia-i-hercegovina-bosnian,en:botswana-english,en:brazil-portugues,en:bulgaria-български,en:cambodia-english,en:cambodia-ភាសាខ្មែរ,en:canada-english,en:canada-francais,en:chile-espanol,en:china-中文,en:colombia-espanol,en:costa-rica-espanol,en:croatia-hrvatski,en:cyprus-ελληνικά,en:czech-republic-čeština,en:denmark-dansk,en:ecuador-espanol,en:el-salvador-espanol,en:estonia-eesti,en:europe,en:finland-suomi,en:france-francais,en:georgia-ქართული,en:germany-deutsch,en:ghana-english,en:greece-ελληνικά,en:guatemala-espanol,en:honduras-espanol,en:hong-kong-粵語,en:hungary-magyar,en:iceland-islenska,en:india-english,en:indonesia-bahasa-indonesia,en:ireland-english,en:israel-עברית,en:italy-italiano,en:jamaica-english,en:japan-日本語,en:kazakhstan-pyсский,en:korea-한국어,en:kyrgyzstan-русский,en:latvia-latviešu,en:lebanon-english,en:lesotho-english,en:lithuania-lietuvių,en:macau-中文,en:malaysia-bahasa-melayu,en:malaysia-english,en:malaysia-中文,en:mexico-espanol,en:middle-east-africa,en:moldova-roman,en:mongolia-монгол-хэл,en:namibia-english,en:netherlands-nederlands,en:new-zealand-english,en:nicaragua-espanol,en:north-macedonia-македонски-јазик,en:norway-norsk,en:panama-espanol,en:paraguay-espanol,en:peru-espanol,en:philippines-english,en:poland-polski,en:portugal-portugues,en:puerto-rico-espanol,en:republica-dominicana-espanol,en:romania-romană,en:russia-русский,en:serbia-srpski,en:singapore-english,en:slovak-republic-slovenčina,en:slovenia-slovene,en:south-africa-english,en:spain-espanol,en:swaziland-english,en:sweden-svenska,en:switzerland-deutsch,en:switzerland-francais,en:taiwan-中文,en:thailand-ไทย,en:trinidad-tobago-english,en:turkey-turkce,en:ukraine-yкраї́нська,en:united-kingdom-english,en:united-states-english,en:united-states-espanol,en:uruguay-espanol,en:venezuela-espanol,en:vietnam-tiếng-việt,en:zambia-english","France,Italy,Spain,United Kingdom,United States,Argentina-espanol,Armenia-pyсский,Aruba-espanol,Asia-pacific,Australia-english,Austria-deutsch,Azerbaijan-русский,Belarus-pyсский,Belgium-francais,Belgium-nederlands,Bolivia-espanol,Bosnia-i-hercegovina-bosnian,Botswana-english,Brazil-portugues,Bulgaria-български,Cambodia-english,Cambodia-ភាសាខ្មែរ,Canada-english,Canada-francais,Chile-espanol,China-中文,Colombia-espanol,Costa-rica-espanol,Croatia-hrvatski,Cyprus-ελληνικά,Czech-republic-čeština,Denmark-dansk,Ecuador-espanol,El-salvador-espanol,Estonia-eesti,Europe,Finland-suomi,France-francais,Georgia-ქართული,Germany-deutsch,Ghana-english,Greece-ελληνικά,Guatemala-espanol,Honduras-espanol,Hong-kong-粵語,Hungary-magyar,Iceland-islenska,India-english,Indonesia-bahasa-indonesia,Ireland-english,Israel-עברית,Italy-italiano,Jamaica-english,Japan-日本語,Kazakhstan-pyсский,Korea-한국어,Kyrgyzstan-русский,Latvia-latviešu,Lebanon-english,Lesotho-english,Lithuania-lietuvių,Macau-中文,Malaysia-bahasa-melayu,Malaysia-english,Malaysia-中文,Mexico-espanol,Middle-east-africa,Moldova-roman,Mongolia-монгол-хэл,Namibia-english,Netherlands-nederlands,New-zealand-english,Nicaragua-espanol,North-macedonia-македонски-јазик,Norway-norsk,Panama-espanol,Paraguay-espanol,Peru-espanol,Philippines-english,Poland-polski,Portugal-portugues,Puerto-rico-espanol,Republica-dominicana-espanol,Romania-romană,Russia-русский,Serbia-srpski,Singapore-english,Slovak-republic-slovenčina,Slovenia-slovene,South-africa-english,Spain-espanol,Swaziland-english,Sweden-svenska,Switzerland-deutsch,Switzerland-francais,Taiwan-中文,Thailand-ไทย,Trinidad-tobago-english,Turkey-turkce,Ukraine-yкраї́нська,United-kingdom-english,United-states-english,United-states-espanol,Uruguay-espanol,Venezuela-espanol,Vietnam-tiếng-việt,Zambia-english",https://images.openfoodfacts.org/images/products/invalid/front_es.12.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
